 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   177040 | 2022-06-20 04:07:17.217571 | admins   |              4 |              4
   177041 | 2022-06-20 04:07:49.378029 | admins   |              0 |              0
   177042 | 2022-06-20 04:10:37.551469 | admins   |              3 |              3
   177043 | 2022-06-20 04:13:48.778904 | admins   |              2 |              2
   177044 | 2022-06-20 04:15:21.609621 | admins   |              2 |              2
   177045 | 2022-06-20 04:19:14.483728 | admins   |              2 |              2
   177046 | 2022-06-20 04:20:03.651441 | admins   |              3 |              3
   177047 | 2022-06-20 04:21:56.663758 | admins   |              1 |              1
   177048 | 2022-06-20 04:24:37.5389   | admins   |              5 |              5
   177049 | 2022-06-20 04:30:49.707184 | admins   |              1 |              1
   177050 | 2022-06-20 04:31:55.30123  | admins   |              1 |              1
   177051 | 2022-06-20 04:36:15.732093 | admins   |              2 |              2
   177052 | 2022-06-20 04:39:01.918957 | admins   |              3 |              3
   177053 | 2022-06-20 04:42:14.890359 | admins   |              2 |              2
   177054 | 2022-06-20 04:43:53.102332 | admins   |              0 |              0
   177055 | 2022-06-20 04:44:54.950855 | admins   |              3 |              3
   177056 | 2022-06-20 04:45:18.832525 | admins   |              5 |              5
   177057 | 2022-06-20 04:45:47.43192  | ios      |              4 |              4
   177058 | 2022-06-20 04:46:15.775359 | admins   |              3 |              3
   177059 | 2022-06-20 04:46:55.822719 | admins   |              5 |              5
   177060 | 2022-06-20 04:47:17.145321 | admins   |              2 |              2
   177061 | 2022-06-20 04:47:22.863367 | admins   |              1 |              1
   177062 | 2022-06-20 04:48:29.46594  | admins   |              2 |              2
   177063 | 2022-06-20 04:49:49.169779 | admins   |              4 |              4
   177064 | 2022-06-20 04:49:55.426493 | admins   |              1 |              1
   177065 | 2022-06-20 04:50:53.019065 | admins   |              2 |              2
   177066 | 2022-06-20 04:52:12.995014 | admins   |              0 |              0
   177067 | 2022-06-20 04:55:11.393333 | admins   |              1 |              1
   177068 | 2022-06-20 05:03:28.974766 | admins   |              2 |              2
   177069 | 2022-06-20 05:06:29.534431 | admins   |              2 |              2
   177070 | 2022-06-20 05:07:49.917122 | admins   |              2 |              2
   177071 | 2022-06-20 05:13:17.182413 | admins   |              0 |              0
   177072 | 2022-06-20 05:14:19.041975 | admins   |              3 |              3
   177073 | 2022-06-20 05:19:36.033609 | admins   |              5 |              5
   177074 | 2022-06-20 05:21:01.32007  | admins   |              0 |              0
   177075 | 2022-06-20 05:27:47.63192  | admins   |              1 |              1
   177076 | 2022-06-20 05:29:10.543984 | admins   |              3 |              3
   177077 | 2022-06-20 05:37:54.321173 | admins   |              5 |              5
   177078 | 2022-06-20 05:57:16.926546 | admins   |              1 |              1
   177079 | 2022-06-20 12:12:36.5997   | admins   |              2 |              2
   177080 | 2022-06-20 12:41:35.037508 | admins   |              1 |              1
   177081 | 2022-06-20 12:48:00.695725 | admins   |              4 |              4
   177082 | 2022-06-20 12:50:33.602796 | admins   |              1 |              1
   177083 | 2022-06-20 12:52:06.220429 | admins   |              1 |              1
   177084 | 2022-06-20 12:53:35.970224 | admins   |              3 |              3
   177085 | 2022-06-20 12:54:55.204174 | admins   |              0 |              0
   177086 | 2022-06-20 12:56:10.327557 | admins   |              0 |              0
   177087 | 2022-06-20 12:57:05.749125 | admins   |              2 |              2
   177088 | 2022-06-20 12:58:25.154411 | admins   |              4 |              4
   177089 | 2022-06-20 12:59:42.644158 | admins   |              4 |              4
   177090 | 2022-06-20 13:00:44.949823 | admins   |              2 |              2
   177091 | 2022-06-20 13:01:36.749181 | admins   |              5 |              5
   177092 | 2022-06-20 13:23:09.068907 | admins   |              4 |              4
   177093 | 2022-06-20 13:25:34.965635 | admins   |              0 |              0
   177094 | 2022-06-20 13:26:35.472958 | admins   |              3 |              3
   177095 | 2022-06-20 13:27:34.604132 | admins   |              0 |              0
   177096 | 2022-06-20 13:29:18.836426 | admins   |              1 |              1
   177097 | 2022-06-20 13:39:02.439158 | admins   |              0 |              0
   177098 | 2022-06-20 13:39:36.361751 | admins   |              1 |              1
   177099 | 2022-06-20 13:40:48.041333 | admins   |              1 |              1
   177100 | 2022-06-20 13:42:28.225235 | admins   |              1 |              1
   177101 | 2022-06-20 13:42:47.961154 | admins   |              5 |              5
   177102 | 2022-06-20 13:44:45.198337 | admins   |              4 |              4
   177103 | 2022-06-20 13:45:50.350347 | admins   |              5 |              5
   177104 | 2022-06-20 13:47:18.456151 | admins   |              3 |              3
   177105 | 2022-06-20 13:49:17.129527 | admins   |              1 |              1
   177106 | 2022-06-20 13:54:54.786001 | admins   |              5 |              5
   177107 | 2022-06-20 14:05:18.50253  | admins   |              1 |              1
   177108 | 2022-06-20 14:07:57.243043 | admins   |              2 |              2
   177109 | 2022-06-20 14:09:46.457823 | admins   |              0 |              0
   177110 | 2022-06-20 14:18:08.282869 | admins   |              0 |              0
   177111 | 2022-06-20 14:18:42.462649 | admins   |              3 |              3
   177112 | 2022-06-20 14:24:38.05984  | admins   |              4 |              4
   177113 | 2022-06-20 14:34:36.354214 | admins   |              1 |              1
   177114 | 2022-06-20 14:37:55.570973 | admins   |              1 |              1
   177115 | 2022-06-20 14:40:08.114287 | admins   |              2 |              2
   177116 | 2022-06-20 14:45:42.880864 | admins   |              1 |              1
   177117 | 2022-06-20 14:47:14.577085 | admins   |              5 |              5
   177118 | 2022-06-20 14:51:04.217821 | admins   |              5 |              5
   177119 | 2022-06-20 14:57:06.472809 | admins   |              5 |              5
   177120 | 2022-06-20 14:57:48.030321 | admins   |              2 |              2
   177121 | 2022-06-20 14:59:03.754146 | admins   |              1 |              1
   177122 | 2022-06-20 14:59:09.648542 | admins   |              2 |              2
   177123 | 2022-06-20 15:00:33.480882 | admins   |              4 |              4
   177124 | 2022-06-20 15:03:02.84344  | admins   |              4 |              4
   177125 | 2022-06-20 15:03:12.339361 | admins   |              5 |              5
   177126 | 2022-06-20 15:07:19.02465  | admins   |              0 |              0
   177127 | 2022-06-20 15:09:16.123433 | admins   |              3 |              3
   177128 | 2022-06-20 15:11:59.431356 | admins   |              1 |              1
   177129 | 2022-06-20 15:13:22.933438 | admins   |              4 |              4
   177130 | 2022-06-20 15:15:48.29769  | admins   |              0 |              0
   177131 | 2022-06-20 15:21:56.237869 | admins   |              2 |              2
   177132 | 2022-06-20 15:23:46.300576 | admins   |              0 |              0
   177133 | 2022-06-20 15:24:31.252735 | admins   |              1 |              1
   177134 | 2022-06-20 15:27:11.393188 | admins   |              3 |              3
   177135 | 2022-06-20 15:29:01.001091 | ios      |              0 |              0
   177136 | 2022-06-20 15:30:45.322379 | admins   |              2 |              2
   177137 | 2022-06-20 15:31:10.045951 | ios      |              1 |              1
   177138 | 2022-06-20 15:33:22.977933 | admins   |              0 |              0
   177139 | 2022-06-20 15:33:43.364457 | admins   |              5 |              5
   177140 | 2022-06-20 15:35:31.65039  | admins   |              0 |              0
   177141 | 2022-06-20 15:35:37.214367 | admins   |              5 |              5
   177142 | 2022-06-20 15:40:22.322662 | admins   |              1 |              1
   177143 | 2022-06-20 15:40:55.202901 | admins   |              4 |              4
   177144 | 2022-06-20 15:43:37.953005 | admins   |              3 |              3
   177145 | 2022-06-20 16:01:54.263883 | admins   |              0 |              0
   177146 | 2022-06-20 16:04:05.822515 | admins   |              1 |              1
   177147 | 2022-06-20 16:07:33.303413 | admins   |              4 |              4
   177148 | 2022-06-20 16:09:34.193846 | admins   |              5 |              5
   177149 | 2022-06-20 16:09:36.748595 | admins   |              1 |              1
   177150 | 2022-06-20 16:10:05.708572 | admins   |              1 |              1
   177151 | 2022-06-20 16:10:33.064571 | android  |              0 |              0
   177152 | 2022-06-20 16:11:53.469262 | admins   |              2 |              2
   177153 | 2022-06-20 16:12:40.07978  | admins   |              0 |              0
   177154 | 2022-06-20 16:15:15.297879 | admins   |              3 |              3
   177155 | 2022-06-20 16:15:18.415974 | web      |              0 |              0
   177156 | 2022-06-20 16:15:23.585632 | admins   |              1 |              1
   177157 | 2022-06-20 16:15:33.777713 | admins   |              0 |              0
   177158 | 2022-06-20 16:18:11.656386 | admins   |              3 |              3
   177159 | 2022-06-20 16:18:45.361194 | admins   |              5 |              5
   177160 | 2022-06-20 16:21:10.549091 | admins   |              5 |              5
   177161 | 2022-06-20 16:23:28.374768 | admins   |              2 |              2
   177162 | 2022-06-20 16:26:42.962236 | admins   |              2 |              2
   177163 | 2022-06-20 16:26:57.70037  | admins   |              0 |              0
   177164 | 2022-06-20 16:27:06.291835 | admins   |              4 |              4
   177165 | 2022-06-20 16:29:04.764172 | admins   |              2 |              2
   177166 | 2022-06-20 16:30:22.315908 | admins   |              1 |              1
   177167 | 2022-06-20 16:30:41.786184 | admins   |              3 |              3
   177168 | 2022-06-20 16:31:41.665228 | admins   |              2 |              2
   177169 | 2022-06-20 16:32:45.576781 | admins   |              1 |              1
   177170 | 2022-06-20 16:33:44.427253 | ios      |              5 |              5
   177171 | 2022-06-20 16:34:09.77708  | admins   |              1 |              1
   177172 | 2022-06-20 16:37:01.324304 | admins   |              1 |              1
   177173 | 2022-06-20 16:38:18.999531 | admins   |              2 |              2
   177174 | 2022-06-20 16:39:15.104386 | admins   |              1 |              1
   177175 | 2022-06-20 16:41:08.649449 | admins   |              0 |              0
   177176 | 2022-06-20 16:43:22.079175 | admins   |              1 |              1
   177177 | 2022-06-20 16:45:04.067201 | admins   |              5 |              5
   177178 | 2022-06-20 16:45:20.545599 | admins   |              5 |              5
   177179 | 2022-06-20 16:45:32.486366 | admins   |              1 |              1
   177180 | 2022-06-20 16:49:33.399021 | admins   |              5 |              5
   177181 | 2022-06-20 16:50:30.830844 | admins   |              3 |              3
   177182 | 2022-06-20 16:50:55.440476 | admins   |              5 |              5
   177183 | 2022-06-20 16:51:48.776943 | admins   |              3 |              3
   177184 | 2022-06-20 16:53:03.009964 | admins   |              0 |              0
   177185 | 2022-06-20 16:54:18.703303 | admins   |              2 |              2
   177186 | 2022-06-20 16:56:30.890701 | admins   |              5 |              5
   177187 | 2022-06-20 16:56:38.424997 | admins   |              4 |              4
   177188 | 2022-06-20 16:58:19.36237  | admins   |              3 |              3
   177189 | 2022-06-20 16:58:38.66113  | admins   |              2 |              2
   177190 | 2022-06-20 17:00:01.934851 | admins   |              1 |              1
   177191 | 2022-06-20 17:00:55.331362 | admins   |              2 |              2
   177192 | 2022-06-20 17:01:27.113447 | admins   |              0 |              0
   177193 | 2022-06-20 17:02:14.655318 | admins   |              1 |              1
   177194 | 2022-06-20 17:07:01.32308  | admins   |              2 |              2
   177195 | 2022-06-20 17:07:24.328827 | admins   |              1 |              1
   177196 | 2022-06-20 17:11:54.194027 | admins   |              3 |              3
   177197 | 2022-06-20 17:12:01.679748 | admins   |              1 |              1
   177198 | 2022-06-20 17:13:44.56134  | admins   |              5 |              5
   177199 | 2022-06-20 17:14:27.97217  | admins   |              1 |              1
   177200 | 2022-06-20 17:16:30.558958 | admins   |              2 |              2
   177201 | 2022-06-20 17:17:32.218973 | admins   |              2 |              2
   177202 | 2022-06-20 17:17:51.614597 | admins   |              1 |              1
   177203 | 2022-06-20 17:19:28.979218 | admins   |              2 |              2
   177204 | 2022-06-20 17:21:50.746656 | admins   |              1 |              1
   177205 | 2022-06-20 17:22:34.547247 | admins   |              1 |              1
   177206 | 2022-06-20 17:22:42.328893 | admins   |              2 |              2
   177207 | 2022-06-20 17:24:15.466587 | admins   |              0 |              0
   177208 | 2022-06-20 17:24:22.85829  | admins   |              3 |              3
   177209 | 2022-06-20 17:25:27.922722 | admins   |              0 |              0
   177210 | 2022-06-20 17:25:52.777312 | admins   |              2 |              2
   177211 | 2022-06-20 17:26:49.586572 | admins   |              2 |              2
   177212 | 2022-06-20 17:27:04.92298  | admins   |              1 |              1
   177213 | 2022-06-20 17:32:08.767807 | admins   |              6 |              6
   177214 | 2022-06-20 17:32:40.688519 | admins   |              1 |              1
   177215 | 2022-06-20 17:33:22.293847 | admins   |              2 |              2
   177216 | 2022-06-20 17:33:23.123267 | admins   |              0 |              0
   177217 | 2022-06-20 17:34:13.518854 | admins   |              1 |              1
   177218 | 2022-06-20 17:34:34.313221 | admins   |              2 |              2
   177219 | 2022-06-20 17:35:12.146115 | admins   |              1 |              1
   177220 | 2022-06-20 17:35:23.449396 | admins   |              0 |              0
   177221 | 2022-06-20 17:35:36.322958 | admins   |              0 |              0
   177222 | 2022-06-20 17:37:11.869507 | admins   |              0 |              0
   177223 | 2022-06-20 17:37:58.486462 | admins   |              2 |              2
   177224 | 2022-06-20 17:38:06.447597 | admins   |              0 |              0
   177225 | 2022-06-20 17:39:48.490682 | admins   |              1 |              1
   177226 | 2022-06-20 17:39:52.298767 | admins   |              4 |              4
   177227 | 2022-06-20 17:40:58.310546 | admins   |              5 |              5
   177228 | 2022-06-20 17:41:04.027079 | admins   |              5 |              5
   177229 | 2022-06-20 17:41:41.29502  | admins   |              5 |              5
   177230 | 2022-06-20 17:42:46.185561 | admins   |              2 |              2
   177231 | 2022-06-20 17:43:13.649145 | admins   |              5 |              5
   177232 | 2022-06-20 17:44:00.734437 | admins   |              4 |              4
   177233 | 2022-06-20 17:45:13.494287 | admins   |              1 |              1
   177234 | 2022-06-20 17:47:08.905417 | admins   |              0 |              0
   177235 | 2022-06-20 17:47:54.913475 | admins   |              0 |              0
   177236 | 2022-06-20 17:49:52.211394 | admins   |              2 |              2
   177237 | 2022-06-20 17:51:12.101402 | admins   |              1 |              1
   177238 | 2022-06-20 17:52:06.533001 | admins   |              0 |              0
   177239 | 2022-06-20 17:53:45.950751 | admins   |              4 |              4
   177240 | 2022-06-20 17:53:57.268775 | admins   |              5 |              5
   177241 | 2022-06-20 17:55:02.563114 | admins   |              2 |              2
   177242 | 2022-06-20 17:57:04.769357 | admins   |              3 |              3
   177243 | 2022-06-20 17:57:08.340684 | admins   |              5 |              5
   177244 | 2022-06-20 17:57:29.175247 | admins   |              1 |              1
   177245 | 2022-06-20 17:59:00.427724 | admins   |              1 |              1
   177246 | 2022-06-20 18:00:35.621146 | admins   |              5 |              5
   177247 | 2022-06-20 18:00:37.855538 | admins   |              1 |              1
   177248 | 2022-06-20 18:00:43.413589 | admins   |              1 |              1
   177249 | 2022-06-20 18:02:54.280641 | admins   |              6 |              6
   177250 | 2022-06-20 18:03:24.738625 | admins   |              2 |              2
   177251 | 2022-06-20 18:04:56.279163 | admins   |              2 |              2
   177252 | 2022-06-20 18:05:40.292024 | admins   |              0 |              0
   177253 | 2022-06-20 18:05:47.702076 | admins   |              4 |              4
   177254 | 2022-06-20 18:06:14.427429 | admins   |              0 |              0
   177255 | 2022-06-20 18:06:46.638829 | admins   |              0 |              0
   177256 | 2022-06-20 18:08:11.610613 | admins   |              3 |              3
   177257 | 2022-06-20 18:09:32.472555 | admins   |              6 |              6
   177258 | 2022-06-20 18:11:14.609402 | admins   |              1 |              1
   177259 | 2022-06-20 18:11:16.73613  | admins   |              5 |              5
   177260 | 2022-06-20 18:13:10.522748 | admins   |              2 |              2
   177261 | 2022-06-20 18:13:37.282004 | admins   |              3 |              3
   177262 | 2022-06-20 18:15:13.52447  | admins   |              2 |              2
   177263 | 2022-06-20 18:16:50.61436  | admins   |              1 |              1
   177264 | 2022-06-20 18:17:15.095836 | admins   |              2 |              2
   177265 | 2022-06-20 18:19:04.629784 | admins   |              0 |              0
   177266 | 2022-06-20 18:20:12.878122 | admins   |              5 |              5
   177267 | 2022-06-20 18:23:02.418694 | admins   |              3 |              3
   177268 | 2022-06-20 18:24:50.39874  | admins   |              2 |              2
   177269 | 2022-06-20 18:27:12.219645 | admins   |              2 |              2
   177270 | 2022-06-20 18:28:26.914989 | admins   |              5 |              5
   177271 | 2022-06-20 18:30:09.828478 | admins   |              2 |              2
   177272 | 2022-06-20 18:32:07.788342 | admins   |              5 |              5
   177273 | 2022-06-20 18:40:20.397418 | admins   |              2 |              2
   177274 | 2022-06-20 18:44:27.681665 | admins   |              0 |              0
   177275 | 2022-06-20 18:44:34.113621 | admins   |              5 |              5
   177276 | 2022-06-20 18:57:34.446701 | admins   |              0 |              0
   177277 | 2022-06-20 18:59:23.563161 | admins   |              1 |              1
   177278 | 2022-06-20 19:01:00.779103 | admins   |              5 |              5
   177279 | 2022-06-20 19:01:42.54719  | admins   |              1 |              1
   177280 | 2022-06-20 19:05:22.053839 | admins   |              5 |              5
   177281 | 2022-06-20 19:06:01.46472  | admins   |              2 |              2
   177282 | 2022-06-20 19:07:20.57292  | admins   |              0 |              0
   177283 | 2022-06-20 19:09:11.264278 | admins   |              4 |              4
   177284 | 2022-06-20 19:11:46.934447 | admins   |              3 |              3
   177285 | 2022-06-20 19:13:08.309413 | admins   |              0 |              0
   177286 | 2022-06-20 19:16:53.169669 | admins   |              1 |              1
   177287 | 2022-06-20 19:19:58.694684 | admins   |              5 |              5
   177288 | 2022-06-20 19:20:05.57147  | admins   |              5 |              5
   177289 | 2022-06-20 19:20:15.914615 | ios      |              9 |              0
   177290 | 2022-06-20 19:23:14.665225 | admins   |              1 |              1
   177291 | 2022-06-20 19:25:50.37868  | admins   |              5 |              5
   177292 | 2022-06-20 19:26:13.110045 | admins   |              3 |              3
   177293 | 2022-06-20 19:29:09.273445 | admins   |              1 |              1
   177294 | 2022-06-20 19:32:27.569837 | admins   |              1 |              1
   177295 | 2022-06-20 19:32:32.033386 | admins   |              0 |              0
   177296 | 2022-06-20 19:34:04.396833 | admins   |              2 |              2
   177297 | 2022-06-20 19:39:30.138103 | admins   |              0 |              0
   177298 | 2022-06-20 19:42:49.457909 | web      |              5 |              5
   177299 | 2022-06-20 19:42:52.169386 | admins   |              1 |              1
   177300 | 2022-06-20 19:44:01.567333 | admins   |              3 |              3
   177301 | 2022-06-20 19:45:23.522889 | admins   |              2 |              2
   177302 | 2022-06-20 19:45:25.809337 | admins   |              1 |              1
   177303 | 2022-06-20 19:45:44.912621 | admins   |              5 |              5
   177304 | 2022-06-20 19:46:17.783027 | admins   |              1 |              1
   177305 | 2022-06-20 19:48:36.752697 | admins   |              1 |              1
   177306 | 2022-06-20 19:49:22.401628 | admins   |              4 |              4
   177307 | 2022-06-20 19:50:27.05636  | admins   |              4 |              4
   177308 | 2022-06-20 19:50:41.793456 | admins   |              1 |              1
   177309 | 2022-06-20 19:52:22.211947 | admins   |              5 |              5
   177310 | 2022-06-20 19:52:22.793805 | android  |              2 |              2
   177311 | 2022-06-20 19:54:09.719796 | admins   |              5 |              5
   177312 | 2022-06-20 19:55:19.051609 | admins   |              0 |              0
   177313 | 2022-06-20 19:55:58.051006 | admins   |              5 |              5
   177314 | 2022-06-20 19:56:20.448081 | admins   |              3 |              3
   177315 | 2022-06-20 19:56:34.329111 | admins   |              1 |              1
   177316 | 2022-06-20 19:57:38.466778 | admins   |              0 |              0
   177317 | 2022-06-20 19:58:21.198107 | android  |              0 |              0
   177318 | 2022-06-20 20:04:35.543234 | admins   |              0 |              0
   177319 | 2022-06-20 20:05:51.071103 | admins   |              0 |              0
   177320 | 2022-06-20 20:07:42.952757 | admins   |              5 |              5
   177321 | 2022-06-20 20:09:29.924553 | admins   |              1 |              1
   177322 | 2022-06-20 20:11:34.086929 | admins   |              2 |              2
   177323 | 2022-06-20 20:16:09.234353 | admins   |              3 |              3
   177324 | 2022-06-20 20:17:22.830587 | admins   |              6 |              6
   177325 | 2022-06-20 20:20:06.064589 | admins   |              1 |              1
   177326 | 2022-06-20 20:21:45.402078 | admins   |              1 |              1
   177327 | 2022-06-20 20:23:53.448286 | admins   |              3 |              3
   177328 | 2022-06-20 20:27:02.67636  | admins   |              5 |              5
   177329 | 2022-06-20 20:27:48.942959 | admins   |              0 |              0
   177330 | 2022-06-20 20:28:50.364552 | admins   |              5 |              5
   177331 | 2022-06-20 20:31:30.427261 | admins   |              2 |              2
   177332 | 2022-06-20 20:31:45.918889 | admins   |              1 |              1
   177333 | 2022-06-20 20:33:01.295912 | admins   |              5 |              5
   177334 | 2022-06-20 20:35:13.606687 | admins   |              5 |              5
   177335 | 2022-06-20 20:35:31.546655 | admins   |              4 |              4
   177336 | 2022-06-20 20:36:28.066091 | admins   |              1 |              1
   177337 | 2022-06-20 20:37:01.44263  | admins   |              0 |              0
   177338 | 2022-06-20 20:38:13.329789 | admins   |              0 |              0
   177339 | 2022-06-20 20:40:48.910989 | admins   |              1 |              1
   177340 | 2022-06-20 20:51:16.453187 | admins   |              2 |              2
   177341 | 2022-06-20 20:59:57.71633  | admins   |              5 |              5
   177342 | 2022-06-20 21:02:37.57917  | admins   |              3 |              3
   177343 | 2022-06-20 21:04:17.59534  | android  |              1 |              0
   177344 | 2022-06-20 21:05:02.469833 | admins   |              1 |              1
   177345 | 2022-06-20 21:07:25.194624 | admins   |              4 |              4
   177346 | 2022-06-20 21:08:43.39545  | admins   |              5 |              5
   177347 | 2022-06-20 21:10:26.777133 | admins   |              5 |              5
   177348 | 2022-06-20 21:12:38.09097  | admins   |              5 |              5
   177349 | 2022-06-20 21:13:01.642635 | admins   |              0 |              0
   177350 | 2022-06-20 21:17:37.831151 | admins   |              4 |              4
   177351 | 2022-06-20 21:18:34.600358 | admins   |              2 |              2
   177352 | 2022-06-20 21:19:56.557682 | admins   |              1 |              1
   177353 | 2022-06-20 21:21:38.680843 | admins   |              2 |              2
   177354 | 2022-06-20 21:25:35.910779 | admins   |              0 |              0
   177355 | 2022-06-20 21:26:14.786678 | admins   |              5 |              5
   177356 | 2022-06-20 21:27:47.859862 | admins   |              3 |              3
   177357 | 2022-06-20 21:29:03.299171 | admins   |              2 |              2
   177358 | 2022-06-20 21:29:20.150894 | admins   |              0 |              0
   177359 | 2022-06-20 21:31:20.917052 | admins   |              1 |              1
   177360 | 2022-06-20 21:31:54.894023 | admins   |              2 |              2
   177361 | 2022-06-20 21:32:32.879674 | admins   |              1 |              1
   177362 | 2022-06-20 21:33:04.539242 | admins   |              1 |              1
   177363 | 2022-06-20 21:33:55.913458 | admins   |              1 |              1
   177364 | 2022-06-20 21:36:46.83841  | admins   |              1 |              1
   177365 | 2022-06-20 21:36:47.224509 | admins   |              0 |              0
   177366 | 2022-06-20 21:40:55.383545 | admins   |              2 |              2
   177367 | 2022-06-20 21:41:16.568552 | admins   |              1 |              1
   177368 | 2022-06-20 21:42:08.170025 | admins   |              3 |              3
   177369 | 2022-06-20 21:43:51.570475 | admins   |              5 |              5
   177370 | 2022-06-20 21:50:19.408342 | admins   |              1 |              1
   177371 | 2022-06-20 21:51:53.035501 | admins   |              4 |              4
   177372 | 2022-06-20 21:52:23.453599 | admins   |              0 |              0
   177373 | 2022-06-20 21:53:05.294929 | admins   |              2 |              2
   177374 | 2022-06-20 21:54:27.38773  | admins   |              2 |              2
   177375 | 2022-06-20 21:55:27.707789 | admins   |              5 |              5
   177376 | 2022-06-20 21:57:02.893425 | admins   |              3 |              3
   177377 | 2022-06-20 21:57:53.480517 | admins   |              0 |              0
   177378 | 2022-06-20 21:58:26.306751 | admins   |              2 |              2
   177379 | 2022-06-20 21:59:04.551186 | admins   |              0 |              0
   177380 | 2022-06-20 21:59:20.477267 | admins   |              2 |              2
   177381 | 2022-06-20 22:00:35.275787 | admins   |              6 |              6
   177382 | 2022-06-20 22:01:08.857755 | admins   |              4 |              4
   177383 | 2022-06-20 22:02:28.504139 | admins   |              2 |              2
   177384 | 2022-06-20 22:04:47.77412  | admins   |              4 |              4
   177385 | 2022-06-20 22:06:02.417454 | admins   |              4 |              4
   177386 | 2022-06-20 22:06:25.671779 | admins   |              1 |              1
   177387 | 2022-06-20 22:11:22.511605 | admins   |              4 |              4
   177388 | 2022-06-20 22:12:03.787519 | admins   |              2 |              2
   177389 | 2022-06-20 22:13:08.356155 | admins   |              5 |              5
   177390 | 2022-06-20 22:17:33.569391 | admins   |              0 |              0
   177391 | 2022-06-20 22:18:37.411635 | admins   |              1 |              1
   177392 | 2022-06-20 22:20:41.187154 | admins   |              0 |              0
   177393 | 2022-06-20 22:21:40.255372 | admins   |              5 |              5
   177394 | 2022-06-20 22:23:38.496533 | admins   |              1 |              1
   177395 | 2022-06-20 22:24:26.075629 | admins   |              1 |              1
   177396 | 2022-06-20 22:28:15.976832 | admins   |              0 |              0
   177397 | 2022-06-20 22:28:52.763328 | admins   |              3 |              3
   177398 | 2022-06-20 22:29:02.424159 | admins   |              2 |              2
   177399 | 2022-06-20 22:36:37.547807 | admins   |              5 |              5
   177400 | 2022-06-20 22:37:30.965188 | admins   |              0 |              0
   177401 | 2022-06-20 22:39:02.893633 | admins   |              2 |              2
   177402 | 2022-06-20 22:39:07.194509 | admins   |              4 |              4
   177403 | 2022-06-20 22:39:51.367732 | admins   |              0 |              0
   177404 | 2022-06-20 22:41:52.106925 | admins   |              0 |              0
   177405 | 2022-06-20 22:46:22.436156 | admins   |              2 |              2
   177406 | 2022-06-20 22:47:29.138775 |          |              5 |              5
   177407 | 2022-06-20 22:48:01.235368 | admins   |              0 |              0
   177408 | 2022-06-20 22:48:59.298909 | admins   |              0 |              0
   177409 | 2022-06-20 22:49:41.131159 | admins   |              0 |              0
   177410 | 2022-06-20 22:52:25.850839 | admins   |              1 |              1
   177411 | 2022-06-20 22:53:40.345625 | admins   |              1 |              1
   177412 | 2022-06-20 22:54:46.730764 | admins   |              1 |              1
   177413 | 2022-06-20 22:55:16.241291 | admins   |              5 |              5
   177414 | 2022-06-20 22:55:59.753958 | admins   |              4 |              4
   177415 | 2022-06-20 22:58:33.126663 | admins   |              1 |              1
   177416 | 2022-06-20 23:01:24.459676 | admins   |              0 |              0
   177417 | 2022-06-20 23:01:28.419378 | admins   |              5 |              5
   177418 | 2022-06-20 23:02:00.669393 | admins   |              5 |              5
   177419 | 2022-06-20 23:02:16.349072 | admins   |              1 |              1
   177420 | 2022-06-20 23:03:23.933194 | admins   |              5 |              5
   177421 | 2022-06-20 23:04:33.382441 | admins   |              4 |              4
   177422 | 2022-06-20 23:04:46.722185 | admins   |              1 |              1
   177423 | 2022-06-20 23:07:14.913717 | admins   |              0 |              0
   177424 | 2022-06-20 23:07:53.856139 | admins   |              2 |              2
   177425 | 2022-06-20 23:10:51.197963 | admins   |              5 |              5
   177426 | 2022-06-20 23:11:01.552684 | admins   |              3 |              3
   177427 | 2022-06-20 23:11:12.360411 | admins   |              0 |              0
   177428 | 2022-06-20 23:11:34.513093 | admins   |              2 |              2
   177429 | 2022-06-20 23:13:07.63599  | admins   |              5 |              5
   177430 | 2022-06-20 23:13:42.958911 | admins   |              1 |              1
   177431 | 2022-06-20 23:14:06.61471  | admins   |              0 |              0
   177432 | 2022-06-20 23:15:12.108674 | admins   |              0 |              0
   177433 | 2022-06-20 23:15:52.818547 | admins   |              0 |              0
   177434 | 2022-06-20 23:16:13.483242 | admins   |              1 |              1
   177435 | 2022-06-20 23:16:47.234517 | admins   |              0 |              0
   177436 | 2022-06-20 23:17:25.662436 | admins   |              0 |              0
   177437 | 2022-06-20 23:19:20.390781 | admins   |              4 |              4
   177438 | 2022-06-20 23:20:06.325039 | admins   |              5 |              5
   177439 | 2022-06-20 23:21:20.710716 | admins   |              2 |              2
   177440 | 2022-06-20 23:23:03.281095 | admins   |              0 |              0
   177441 | 2022-06-20 23:23:54.845    | admins   |              4 |              4
   177442 | 2022-06-20 23:24:22.422715 | admins   |              5 |              5
   177443 | 2022-06-20 23:27:05.498252 | admins   |              5 |              5
   177444 | 2022-06-20 23:27:30.944959 | admins   |              3 |              3
   177445 | 2022-06-20 23:27:55.869493 | admins   |              5 |              5
   177446 | 2022-06-20 23:29:38.449927 | admins   |              5 |              5
   177447 | 2022-06-20 23:29:49.004138 | admins   |              1 |              1
   177448 | 2022-06-20 23:29:51.917177 | admins   |              5 |              5
   177449 | 2022-06-20 23:34:19.972494 | admins   |              2 |              2
   177450 | 2022-06-20 23:34:21.912059 | android  |              7 |              2
